,siteID,siteuse,replsite,lon_WGS84,lat_WGS84,stratum,wgt,ip,caty,Join_Count,TARGET_FID,JOIN_FID,COMID,FDATE,Resolution,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,WBAREACOMI,FTYPE,FCODE,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,LakeFract,SurfArea,RAreaHLoad,FCODEDesc,ONOFFNET,PopupTitle,PopupSubti,Shape__Len,OBJECTID_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,Shape__Are,Shape__L_1,Shape_Leng,geometry,fcode,stream_order,
398,Site-398,Over,Next,-77.38707066,42.95096634,seneca_oneida_oswego_river_basin,756638.3876,1.32E-06,2,1,34880,24,21981265,9/29/1999,Medium,970123,Fish Creek,10.351,4.1402E+12,0,Stream/River,46006,5,2,2,90069300,90069200,90057800,90037800,189.666,90003600,15.235,0,0,0,5,90037800,90074900,90037800,0,1,90048300,0,100,0,11.2428,22.722,22.722,0,0.398095,0,0,18208,25766,18588,0.00693459,0,NA,10.351,0,0,0,Perennial,1,Fish Creek,Perennial Stream/River,0.109607749,34880,4-Jul,2325959562,Clyde River,7,seneca_oneida_oswego_river_basin,4339432532,514153.2049,0.109607755,c(305275.041735755, 4758134.42557105),46006,2
399,Site-399,Over,Next,-76.54227607,42.64249926,seneca_oneida_oswego_river_basin,550950.2822,1.82E-06,3,1,32237,25,21978423,1/15/2009,Medium,969281,Big Salmon Creek,2.188,4.1402E+12,0,Stream/River,46006,3,3,3,90068400,90068400,90019300,90014400,184.509,90003600,94.045,0,0,0,3,90014400,90019900,90014400,0,1,90018700,0,100,0,2.1483,93.312,93.312,0,0.0648954,0,0,20713,22392,20779,0.00737202,0,NA,2.188,0,0,0,Perennial,1,Big Salmon Creek,Perennial Stream/River,0.023087831,32237,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,seneca_oneida_oswego_river_basin,8628834470,1035297.415,0.023087832,c(373563.996883932, 4722269.09827021),46006,3
400,Site-400,Over,Next,-77.15799333,42.53087784,seneca_oneida_oswego_river_basin,756638.3876,1.32E-06,2,1,34368,25,21982049,9/29/1999,Medium,NA,NA,3.657,4.1402E+12,0,Stream/River,46006,3,2,2,90069400,90069600,90048200,90042100,197.381,90003600,12.824,0,0,0,3,90042100,90074700,90042100,0,1,90042100,0,100,0,1.6857,11.246,11.246,0,0.12647,0,0,21798,38023,21904,0.0440771,0,NA,3.657,0,0,0,Perennial,1,Stream/River,Perennial,0.041615151,34368,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,seneca_oneida_oswego_river_basin,8628834470,1035297.415,0.041615151,c(322769.621868866, 4710978.46272579),46006,2
401,Site-401,Over,Next,-76.12988642,42.66644025,susquehanna_river_basin,1866271.974,5.36E-07,1,1,18772,19,9422007,9/29/1999,Medium,NA,NA,6.582,2.0501E+12,0,Stream/River,46006,4,1,1,200121000,200066000,200099000,200099000,625.397,200005000,6.582,0,1,0,3,0,0,200008000,0,1,200015000,0,100,0,8.9766,8.9766,8.9766,0,0.248854,0.5265,50125,33541,50125,33556,0.0257643,0,H,6.431,0,0,0,Perennial,1,Stream/River,Perennial,0.063419393,18772,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.063419393,c(407407.719319734, 4724393.42504496),46006,1
402,Site-402,Over,Next,-76.23698066,42.43258921,susquehanna_river_basin,603971.5127,1.66E-06,2,1,21001,20,8100665,9/29/1999,Medium,NA,NA,0.8,2.0501E+12,0,Stream/River,46006,3,2,2,200036000,200036000,200082000,200049000,553.796,200005000,5.784,0,0,0,3,200049000,200113000,200049000,0,1,200065000,0,100,0,2.2122,10.5084,10.5084,0,0.0339945,0,0,36228,36810,36241,0.0071125,0,NA,0.8,0,0,0,Perennial,1,Stream/River,Perennial,0.009180448,21001,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.009180448,c(398252.255373755, 4698549.05834285),46006,2
403,Site-403,Over,Next,-75.13476807,42.82528377,susquehanna_river_basin,603971.5127,1.66E-06,2,1,16210,18,8085057,9/29/1999,Medium,970979,Wharton Creek,1.626,2.0501E+12,0,Stream/River,46006,3,2,2,200035000,200035000,200056000,200018000,738.385,200005000,17.148,0,0,0,3,200018000,200065000,200018000,0,1,200049000,0,100,0,3.5784,20.511,20.511,0,0.0648438,0,0,39874,40677,39950,0.00447109,0,NA,1.626,0,0,0,Perennial,1,Wharton Creek,Perennial Stream/River,0.015767101,16210,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.015767103,c(488984.203494506, 4741421.95952177),46006,2
404,Site-404,Over,Next,-74.67330612,42.53965767,susquehanna_river_basin,362382.9076,2.76E-06,3,1,15917,18,8084083,7/23/1999,Medium,946415,Charlotte Creek,2.015,2.0501E+12,0,Stream/River,46006,2,3,3,200035000,200035000,200036000,200015000,732.822,200005000,41.893,0,0,0,2,200015000,200038000,200015000,0,1,200034000,0,100,0,3.4146,44.361,44.361,0,0.0660894,0,0,46072,47999,46287,0.00849627,0,NA,2.015,0,0,0,Perennial,1,Charlotte Creek,Perennial Stream/River,0.02296105,15917,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.02296105,c(526826.215784484, 4709748.33459461),46006,3
405,Site-405,Over,Next,-75.80347765,42.39943657,susquehanna_river_basin,362382.9076,2.76E-06,3,1,17976,19,9423079,7/4/1999,Medium,950984,Genegantslet Creek,0.706,2.0501E+12,0,Stream/River,46006,3,3,3,200067000,200067000,200011000,200009000,589.481,200005000,153.222,0,0,0,3,200009000,200011000,200009000,0,1,200011000,0,100,0,0.9297,186.315,186.315,0,0.0195627,0,0,30551,30930,30606,0.00458923,0,NA,0.706,0,0,0,Perennial,1,Genegantslet Creek,Perennial Stream/River,0.006397058,17976,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.006397059,c(433875.460026007, 4694439.40147525),46006,3
406,Site-406,Over,Next,-75.73303786,42.01684145,susquehanna_river_basin,362382.9076,2.76E-06,3,1,16511,20,8087595,7/4/1999,Medium,NA,NA,2.942,2.0501E+12,0,Stream/River,46006,2,3,3,200036000,200036000,200065000,200044000,570.064,200005000,18.591,0,0,0,2,200044000,200082000,200044000,0,1,200056000,11.6542,100,0,4.968,29.1384,29.1384,0,0.0970049,0,0,30068,34662,30068,0.0156152,0,NA,2.942,0,0,0,Perennial,1,Stream/River,Perennial,0.027691069,16511,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.02769107,c(439307.383224997, 4651905.99583257),46006,3
407,Site-407,Over,Next,-75.32575958,42.68113091,susquehanna_river_basin,462038.2072,2.16E-06,4,1,16217,18,8085255,9/29/1999,Medium,968121,Unadilla River,2.05,2.0501E+12,0,Stream/River,46006,2,4,4,200035000,200035000,200017000,200011000,706.254,200005000,318.956,0,0,0,2,200011000,200017000,200011000,0,1,200017000,0,100,0,2.5956,446.063,439.011,0,0.0591421,0,0,32926,33550,33360,0.00092682,0,NA,2.05,0,0,0,Perennial,1,Unadilla River,Perennial Stream/River,0.021702284,16217,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.021702284,c(473310.972357339, 4725457.35091297),46006,4
408,Site-408,Over,Next,-76.31340476,42.08507449,susquehanna_river_basin,362382.9076,2.76E-06,3,1,20053,20,8102247,7/22/2008,Medium,NA,NA,0.566,2.0501E+12,0,Stream/River,46006,2,3,3,200037000,200037000,200041000,200038000,501.055,200005000,18.865,0,0,0,2,200038000,200044000,200038000,0,1,200038000,31.1422,100,0,0.1494,16.6959,16.6959,0,0.0236447,0,0,23996,24259,23996,0.00464664,0,NA,0.566,0,0,0,Perennial,1,Stream/River,Perennial,0.006108878,20053,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.006108879,c(391370.961569672, 4660056.57985557),46006,3
409,Site-409,Over,Next,-75.67623761,42.65412181,susquehanna_river_basin,603971.5127,1.66E-06,2,1,17931,19,9420345,9/29/1999,Medium,948993,East Branch Canasawacta Creek,1.607,2.0501E+12,0,Stream/River,46006,4,2,2,200066000,200066000,200062000,200035000,643.864,200005000,10.253,0,0,0,4,200035000,200075000,200035000,0,1,200053000,0,100,0,1.2249,15.1299,15.1299,0,0.0589187,0,0,42541,45021,42541,0.0154325,0,NA,1.607,0,0,0,Perennial,1,East Branch Canasawacta Creek,Perennial Stream/River,0.01776161,17931,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.017761609,c(444572.722849253, 4722628.40905327),46006,2
410,Site-410,Over,Next,-76.48187314,42.01870144,susquehanna_river_basin,362382.9076,2.76E-06,3,1,20259,20,8102555,9/29/1999,Medium,949524,Ellis Creek,3.146,2.0501E+12,0,Stream/River,46006,2,3,3,200037000,200037000,200038000,200033000,479.798,200005000,38.411,0,0,0,2,200033000,200041000,200033000,0,1,200035000,9.54782,100,0,4.437,43.7742,43.7742,0,0.103774,0,0,23053,26202,23091,0.00988874,0,NA,3.146,0,0,0,Perennial,1,Ellis Creek,Perennial Stream/River,0.031481772,20259,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.031481772,c(377309.285111748, 4652914.78720203),46006,3
411,Site-411,Over,Next,-75.5175398,42.4595898,susquehanna_river_basin,603971.5127,1.66E-06,2,1,19161,19,9422743,7/4/1999,Medium,NA,NA,0.714,2.0501E+12,0,Stream/River,46006,4,2,2,200067000,200067000,200053000,200053000,615.624,200005000,10.888,0,0,0,3,200053000,200062000,200043000,0,1,200047000,0,100,0,0.5022,13.914,13.914,0,0.0261076,0,0,34351,35699,34401,0.0181793,0,NA,0.714,0,0,0,Perennial,1,Stream/River,Perennial,0.007600384,19161,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.007600386,c(457448.332584598, 4700935.74170842),46006,2
412,Site-412,Over,Next,-75.44225966,42.73803197,susquehanna_river_basin,362382.9076,2.76E-06,3,1,19195,19,9420085,12/1/2008,Medium,952152,Handsome Brook,1.635,2.0501E+12,0,Stream/River,46006,3,3,3,200066000,200066000,200053000,200031000,656.471,200005000,22.011,0,0,0,3,200031000,200062000,200031000,0,1,200043000,0,100,0,1.2537,24.5916,24.5916,0,0.0596092,0,0,36949,38318,36949,0.00837308,0,NA,1.635,0,0,0,Perennial,1,Handsome Brook,Perennial Stream/River,0.018304102,19195,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.018304101,c(463799.351560638, 4731819.17820421),46006,3
413,Site-413,Over,Next,-75.70935653,42.34743852,susquehanna_river_basin,462038.2072,2.16E-06,4,1,17799,19,9423275,7/4/1999,Medium,946488,Chenango River,0.075,2.0501E+12,0,Stream/River,46006,2,5,5,200067000,200067000,200010000,200008000,587.281,200005000,1046.53,0,0,0,2,200008000,200010000,200008000,200010000,2,200010000,0,100,0,0.0036,1441.26,1441.26,0,0.00299917,0,0,27569,27644,27644,1.00E-05,0,NA,0.075,0,0,0,Perennial,1,Chenango River,Perennial Stream/River,0.000856456,17799,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.000856457,c(441573.29288051, 4688596.73976905),46006,4
414,Site-414,Over,Next,-76.71646669,42.3374238,susquehanna_river_basin,1866271.974,5.36E-07,1,1,20217,20,8100825,9/29/1999,Medium,NA,NA,5.026,2.0501E+12,0,Stream/River,46006,3,1,1,200107000,200036000,200114000,200114000,525.984,200005000,5.026,0,1,0,2,0,0,200013000,0,1,200035000,0,100,0,5.3316,5.3316,5.3316,0,0.201099,0.279,54835,36998,54835,37013,0.0365579,0,H,4.875,0,0,0,Perennial,1,Stream/River,Perennial,0.053790747,20217,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.053790747,c(358597.774898585, 4688667.83952112),46006,1
415,Site-415,Over,Next,-75.09954316,42.91495931,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16770,18,8084933,9/29/1999,Medium,NA,NA,3.549,2.0501E+12,0,Stream/River,46006,3,1,1,200106000,200035000,200114000,200114000,749.7,200005000,3.549,0,1,0,2,0,0,200011000,0,1,200041000,0,100,0,3.7818,3.7818,3.7818,0,0.157819,0.2403,44350,37716,44350,37716,0.0195175,0,H,3.399,0,0,0,Perennial,1,Stream/River,Perennial,0.041218031,16770,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.041218031,c(491875.22004269, 4751376.04782447),46006,1
416,Site-416,Over,Next,-74.98337045,42.56510911,susquehanna_river_basin,1866271.974,5.36E-07,1,1,17085,18,8084011,7/23/1999,Medium,NA,NA,2.19,2.0501E+12,0,Stream/River,46006,3,1,1,200035000,200035000,200083000,200083000,712.284,200005000,3.998,0,0,0,2,200083000,200114000,200034000,0,1,200041000,0,54.8161,0,1.8495,4.8924,4.8924,0,0.090958,0,0,40343,46486,40518,0.0272511,0,NA,2.19,0,0,0,Perennial,1,Stream/River,Perennial,0.02438679,17085,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.02438679,c(501364.96692615, 4712522.87768753),46006,1
417,Site-417,Over,Next,-75.96695004,42.34245264,susquehanna_river_basin,462038.2072,2.16E-06,4,1,19580,19,9424105,7/4/1999,Medium,959555,Otselic River,0.081,2.0501E+12,0,Connector,33400,4,4,4,200067000,200067000,200012000,200011000,582.695,200005000,499.479,0,0,0,4,200011000,200012000,200011000,0,1,200012000,86.1601,90.4946,0,1.026,667.651,667.651,0,0.00362313,0,0,28975,28975,28975,1.00E-05,0,NA,0.081,0,0,0,Connector,1,Otselic River,Connector,0.000964341,19580,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.000964341,c(420349.942462868, 4688252.21404097),33400,4
418,Site-418,Over,Next,-76.18925044,42.09343948,susquehanna_river_basin,462038.2072,2.16E-06,4,1,19678,20,8102941,7/22/2008,Medium,591690,Susquehanna River,3.637,2.0501E+12,120049713,Artifical Path,55800,1,6,6,200037000,200037000,200006000,200005000,513.091,200005000,8028.68,0,0,0,1,200005000,200006000,200005000,0,1,200006000,0,49.5908,0,4.8168,10855.3,10848.2,0,0.103771,0,0,24165,24215,24215,1.00E-05,0,NA,3.637,0,0,0,NA,1,Susquehanna River,Artifical Path,0.041049653,19678,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.041049652,c(401652.597901156, 4660835.03427715),55800,4
419,Site-419,Over,Next,-75.10869912,42.47333642,susquehanna_river_basin,462038.2072,2.16E-06,4,1,16071,18,8086401,7/4/1999,Medium,959535,Otego Creek,1.523,2.0501E+12,0,Stream/River,46006,2,4,4,200035000,200035000,200018000,200017000,690.104,200005000,209.428,0,0,0,2,200017000,200018000,200017000,0,1,200017000,0,100,0,1.7217,262.627,262.627,0,0.0779307,0,0,31748,32149,32149,1.00E-05,0,NA,1.523,0,0,0,Perennial,1,Otego Creek,Perennial Stream/River,0.0152378,16071,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.015237799,c(491064.819749822, 4702338.12360929),46006,4
420,Site-420,Over,Next,-75.22808742,42.6662271,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16719,18,8085803,9/29/1999,Medium,NA,NA,5.698,2.0501E+12,0,Stream/River,46006,4,1,1,200107000,200035000,200114000,200114000,706.203,200005000,5.698,0,1,0,3,0,0,200018000,0,1,200021000,0,100,0,6.5772,6.5772,6.5772,0,0.231271,0.4365,46151,34174,46151,34336,0.0212921,0,H,5.549,0,0,0,Perennial,1,Stream/River,Perennial,0.062981607,16719,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.062981609,c(481308.654945049, 4723776.18138959),46006,1
421,Site-421,Over,Next,-76.21022899,42.76843427,susquehanna_river_basin,603971.5127,1.66E-06,2,1,18246,19,9422331,9/29/1999,Medium,947034,Cold Brook,3.198,2.0501E+12,0,Stream/River,46006,5,2,2,200067000,200067000,200047000,200035000,640.16,200005000,9.39,0,0,0,5,200035000,200053000,200035000,0,1,200043000,0,86.1265,0,5.9985,12.645,12.645,0,0.129419,0,0,43555,46269,43683,0.0080863,0,NA,3.198,0,0,0,Perennial,1,Cold Brook,Perennial Stream/River,0.030393754,18246,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.030393755,c(400986.017594397, 4735810.46877057),46006,2
422,Site-422,Over,Next,-76.43143394,42.22164937,susquehanna_river_basin,1866271.974,5.36E-07,1,1,20595,20,8101447,9/29/1999,Medium,NA,NA,2.473,2.0501E+12,0,Stream/River,46006,4,1,1,200107000,200037000,200114000,200114000,533.063,200005000,2.473,0,1,0,3,0,0,200015000,0,1,200024000,0,100,0,2.2698,2.2698,2.2698,0,0.110512,0.3519,39467,29112,39467,29112,0.0445568,0,H,2.324,0,0,0,Perennial,1,Stream/River,Perennial,0.023615762,20595,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.023615761,c(381863.121119924, 4675377.97103152),46006,1
423,Site-423,Over,Next,-75.52987991,42.16144769,susquehanna_river_basin,1866271.974,5.36E-07,1,1,15756,18,8087317,7/22/2008,Medium,947462,Cornell Creek,4.064,2.0501E+12,0,Stream/River,46006,2,1,1,200107000,200036000,200114000,200038000,635.621,200005000,4.064,0,1,0,2,0,0,200038000,0,1,200082000,0,100,0,5.4558,5.4558,5.4558,0,0.162054,0.3933,50327,37944,50327,37975,0.0315504,0,H,3.915,0,0,0,Perennial,1,Cornell Creek,Perennial Stream/River,0.04062813,15756,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.04062813,c(456227.644420472, 4667837.69130963),46006,1
424,Site-424,Over,Next,-75.17226027,42.73233399,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16724,18,8085171,9/29/1999,Medium,NA,NA,2.745,2.0501E+12,0,Stream/River,46006,5,1,1,200106000,200035000,200114000,200114000,725.099,200005000,2.745,0,1,0,4,0,0,200065000,0,1,200065000,0,100,0,2.9268,2.9268,2.9268,0,0.115908,0.6183,50019,37564,50019,37564,0.0480146,0,H,2.594,0,0,0,Perennial,1,Stream/River,Perennial,0.03137404,16724,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.031374039,c(485898.555421653, 4731106.02323711),46006,1
425,Site-425,Over,Next,-75.79317029,42.63328778,susquehanna_river_basin,1866271.974,5.36E-07,1,1,18893,19,9420423,9/29/1999,Medium,951152,Glading Brook,3.579,2.0501E+12,0,Stream/River,46006,5,1,1,200121000,200066000,200100000,200100000,630.127,200005000,3.579,0,1,0,4,0,0,200011000,0,1,200023000,0,100,0,7.6032,7.6032,7.6032,0,0.129861,0.4347,51712,35730,51712,35730,0.0466219,0,H,3.428,0,0,0,Perennial,1,Glading Brook,Perennial Stream/River,0.038178134,18893,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.038178134,c(434966.68461985, 4720398.22965239),46006,1
426,Site-426,Over,Next,-76.56193454,42.16871592,susquehanna_river_basin,462038.2072,2.16E-06,4,1,20250,20,8101783,9/29/1999,Medium,NA,NA,0.274,2.0501E+12,0,Stream/River,46006,3,4,0,200037000,200037000,200017000,200017000,499.239,200005000,245.62,2,0,0,2,200013000,200017000,200013000,0,1,200016000,0,100,0,0.0828,270.6,0.0828,0,0.0222025,0,0,28968,28999,28968,0.00252032,1,NA,0.123,0,0,0,Perennial,1,Stream/River,Perennial,0.002738782,20250,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.002738783,c(370984.950843, 4669689.52220284),46006,4
427,Site-427,Over,Next,-74.84062741,42.53064155,susquehanna_river_basin,1866271.974,5.36E-07,1,1,17003,18,8084111,7/23/1999,Medium,NA,NA,2.222,2.0501E+12,0,Stream/River,46006,3,1,1,200106000,200035000,200114000,200065000,719.019,200005000,2.222,0,1,0,3,0,0,200065000,0,1,200065000,0,100,0,3.1671,3.1671,3.1671,0,0.0850978,0.738,59519,37484,59519,37484,0.106347,0,H,2.072,0,0,0,Perennial,1,Stream/River,Perennial,0.024152282,17003,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.024152282,c(513088.634714801, 4708707.7881729),46006,1
428,Site-428,Over,Next,-75.69632069,42.11736203,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16560,18,8087365,7/4/1999,Medium,NA,NA,2.475,2.0501E+12,0,Stream/River,46006,4,1,1,200107000,200036000,200114000,200114000,609.737,200005000,2.475,0,1,0,3,0,0,200041000,0,1,200041000,0,100,0,3.78,3.78,3.78,0,0.103581,0.549,41833,33310,41833,33310,0.0366738,0,H,2.324,0,0,0,Perennial,1,Stream/River,Perennial,0.026852287,16560,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.026852287,c(442438.317696165, 4663041.51370957),46006,1
429,Site-429,Over,Next,-75.10815082,42.54520449,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16108,18,8085581,7/22/2008,Medium,954899,Lake Brook,6.993,2.0501E+12,0,Stream/River,46006,3,1,1,200035000,200035000,200082000,200082000,701.596,200005000,7.753,0,0,0,2,200082000,200114000,200017000,0,1,200020000,0,100,0,11.1573,13.6638,13.6638,0,0.256254,0,0,33016,46105,33016,0.0187173,0,NA,6.993,0,0,0,Perennial,1,Lake Brook,Perennial Stream/River,0.07186748,16108,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.07186748,c(491120.068503855, 4710318.20841154),46006,1
430,Site-430,Over,Next,-76.05773382,42.19545747,susquehanna_river_basin,462038.2072,2.16E-06,4,1,19727,20,8101671,9/29/1999,Medium,958248,Nanticoke Creek,1.474,2.0501E+12,0,Stream/River,46006,2,4,4,200037000,200037000,200022000,200017000,541.358,200005000,151.304,0,0,0,2,200017000,200023000,200017000,0,1,200022000,0,100,0,2.8242,166.365,166.365,0,0.0478056,0,0,26834,27204,26964,0.00162822,0,NA,1.474,0,0,0,Perennial,1,Nanticoke Creek,Perennial Stream/River,0.014459126,19727,3-Jun,3056165323,Lower Susquehanna River,6,susquehanna_river_basin,4789327831,511767.5669,0.014459126,c(412669.091299009, 4672019.47753205),46006,4
431,Site-431,Over,Next,-75.39727477,42.24634372,susquehanna_river_basin,362382.9076,2.76E-06,3,1,15775,18,8087725,7/4/1999,Medium,956647,Masonville Creek,3.046,2.0501E+12,0,Stream/River,46006,2,3,3,200036000,200036000,200029000,200023000,645.657,200005000,35.515,0,0,0,2,200023000,200030000,200023000,0,1,200028000,0,100,0,4.7349,53.1693,53.1693,0,0.0948928,0,0,35189,38347,35189,0.0103677,0,NA,3.046,0,0,0,Perennial,1,Masonville Creek,Perennial Stream/River,0.035593459,15775,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.035593458,c(467225.826295404, 4677204.46723329),46006,3
432,Site-432,Over,Next,-75.839842,42.54983996,susquehanna_river_basin,603971.5127,1.66E-06,2,1,18053,19,9420651,9/29/1999,Medium,944608,Brakel Creek,1.355,2.0501E+12,0,Stream/River,46006,5,2,2,200066000,200066000,200040000,200035000,617.467,200005000,26.737,0,0,0,5,200035000,200043000,200035000,0,1,200037000,0,100,0,1.6533,35.7561,35.7561,0,0.046319,0,0,36478,37676,36546,0.00833948,0,NA,1.355,0,0,0,Perennial,1,Brakel Creek,Perennial Stream/River,0.015150937,18053,2-Jun,4159952488,Chenango-Tioughnioga River,6,susquehanna_river_basin,7681957926,644599.1262,0.015150937,c(431048.045778451, 4711169.00782043),46006,2
433,Site-433,Over,Next,-75.14497886,42.44194431,susquehanna_river_basin,1866271.974,5.36E-07,1,1,16367,18,8086523,7/4/1999,Medium,957218,Mill Creek,8.036,2.0501E+12,0,Stream/River,46006,2,1,1,200107000,200035000,200114000,200114000,681.768,200005000,8.036,0,1,0,1,0,0,200005000,0,1,200011000,0,100,0,13.0725,13.0725,13.0725,0,0.290027,0.4221,49800,31532,49800,31633,0.0230312,0,H,7.888,0,0,0,Perennial,1,Mill Creek,Perennial Stream/River,0.079467691,16367,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,susquehanna_river_basin,9075009823,661324.7934,0.079467692,c(488076.632824749, 4698856.87248565),46006,1
